Date,Close
12/21/2016,77.13
12/22/2016,73.74
12/23/2016,73.5
12/27/2016,73.7
12/28/2016,72.83
12/29/2016,72.62
12/30/2016,72.23
1/3/2017,72.75
1/4/2017,73.81
1/5/2017,72.56
1/6/2017,71.44
1/9/2017,71.43
1/10/2017,71.43
1/11/2017,71.61
1/12/2017,71.25
1/13/2017,70.19
1/17/2017,70.94
1/18/2017,66.85
1/19/2017,65.39
1/20/2017,64.1
1/23/2017,63.85
1/24/2017,64.41
1/25/2017,65
1/26/2017,64.17
1/27/2017,63.7
1/30/2017,64.12
1/31/2017,64.48
2/1/2017,63.67
2/2/2017,63.68
2/3/2017,63.75
2/6/2017,63.42
2/7/2017,63.57
2/8/2017,64.77
2/9/2017,66.41
2/10/2017,65.73
2/13/2017,64.81
2/14/2017,65.65
2/15/2017,65.75
2/16/2017,65.2
2/17/2017,65.79
2/21/2017,66.21
2/22/2017,65.94
2/23/2017,64.98
2/24/2017,66.51
2/27/2017,66.91
2/28/2017,58.77
3/1/2017,57.83
3/2/2017,57.95
3/3/2017,57.35
3/6/2017,56.1
3/7/2017,55.14
3/8/2017,55.02
3/9/2017,55.2
3/10/2017,55.36
3/13/2017,55.19
3/14/2017,54.75
3/15/2017,54.57
3/16/2017,54.59
3/17/2017,54.29
3/20/2017,54.37
3/21/2017,53.39
3/22/2017,53.58
3/23/2017,53.14
3/24/2017,53.12
3/27/2017,53.33
3/28/2017,53.6
3/29/2017,55.15
3/30/2017,55.25
3/31/2017,55.19
4/3/2017,54.03
4/4/2017,53.43
4/5/2017,52.75
4/6/2017,53.57
4/7/2017,53.24
4/10/2017,53.79
4/11/2017,53.71
4/12/2017,53.4
4/13/2017,53.39
4/17/2017,53.68
4/18/2017,53.6
4/19/2017,53.89
4/20/2017,54.64
4/21/2017,54.78
4/24/2017,54.82
4/25/2017,55.15
4/26/2017,55.98
4/27/2017,56.09
4/28/2017,55.85
5/1/2017,55.77
5/2/2017,56.16
5/3/2017,57.34
5/4/2017,57.29
5/5/2017,57.32
5/8/2017,57.3
5/9/2017,58.08
5/10/2017,58.41
5/11/2017,56.06
5/12/2017,55.8
5/15/2017,55.35
5/16/2017,54.53
5/17/2017,55.04
5/18/2017,55.83
5/19/2017,55.99
5/22/2017,55.46
5/23/2017,54.49
5/24/2017,54.13
5/25/2017,54.2
5/26/2017,54.4
5/30/2017,54.94
5/31/2017,55.15
6/1/2017,55.66
6/2/2017,55.52
6/5/2017,55.63
6/6/2017,54.58
6/7/2017,54.47
6/8/2017,54.63
6/9/2017,56.9
6/12/2017,57.87
6/13/2017,57.38
6/14/2017,57.86
6/15/2017,55.46
6/16/2017,52.61
6/19/2017,51.71
6/20/2017,50.91
6/21/2017,50.52
6/22/2017,50.63
6/23/2017,50.76
6/26/2017,51.48
6/27/2017,52.07
6/28/2017,52.06
6/29/2017,52.09
6/30/2017,52.29
7/3/2017,52.65
7/5/2017,52.16
7/6/2017,51.44
7/7/2017,51.07
7/10/2017,50.18
7/11/2017,50.41
7/12/2017,50.87
7/13/2017,53.31
7/14/2017,53.23
7/17/2017,53.73
7/18/2017,53.73
7/19/2017,54.1
7/20/2017,54.58
7/21/2017,54.84
7/24/2017,54.05
7/25/2017,55.1
7/26/2017,54.96
7/27/2017,56.05
7/28/2017,56.11
7/31/2017,56.67
8/1/2017,56.86
8/2/2017,56.8
8/3/2017,57.04
8/4/2017,57.58
8/7/2017,57.88
8/8/2017,58.74
8/9/2017,57.87
8/10/2017,55.64
8/11/2017,55.65
8/14/2017,55.79
8/15/2017,54.35
8/16/2017,56.31
8/17/2017,56.12
8/18/2017,55.65
8/21/2017,56.56
8/22/2017,56.54
8/23/2017,56.46
8/24/2017,54.21
8/25/2017,55.01
8/28/2017,54.44
8/29/2017,54.55
8/30/2017,54.32
8/31/2017,54.53
9/1/2017,56.22
9/5/2017,57.35
9/6/2017,58.02
9/7/2017,58.42
9/8/2017,57.27
9/11/2017,57.29
9/12/2017,57.89
9/13/2017,59.51
9/14/2017,59.47
9/15/2017,59.96
9/18/2017,59.09
9/19/2017,59.35
9/20/2017,59.26
9/21/2017,58.33
9/22/2017,58.99
9/25/2017,58.55
9/26/2017,58.59
9/27/2017,58.87
9/28/2017,58.91
9/29/2017,59.01
10/2/2017,58.89
10/3/2017,58.58
10/4/2017,58.66
10/5/2017,58.38
10/6/2017,57.12
10/9/2017,56.25
10/10/2017,57.6
10/11/2017,59.15
10/12/2017,60.19
10/13/2017,60.85
10/16/2017,60.15
10/17/2017,60.17
10/18/2017,60.03
10/19/2017,60.43
10/20/2017,61.76
10/23/2017,62.58
10/24/2017,62.93
10/25/2017,61.92
10/26/2017,62.01
10/27/2017,60.26
10/30/2017,59.55
10/31/2017,59.04
11/1/2017,58.86
11/2/2017,59.79
11/3/2017,59.36
11/6/2017,59.29
11/7/2017,57.89
11/8/2017,58.37
11/9/2017,59.9
11/10/2017,61.4
11/13/2017,60.4
11/14/2017,60.09
11/15/2017,54.16
11/16/2017,55.1
11/17/2017,58.14
11/20/2017,57.88
11/21/2017,57.25
11/22/2017,57.49
11/24/2017,55.88
11/27/2017,55.84
11/28/2017,56.62
11/29/2017,61.68
11/30/2017,59.9
12/1/2017,59.51
12/4/2017,62.56
12/5/2017,62.2
12/6/2017,60.72
12/7/2017,61.09
12/8/2017,61.37
12/11/2017,61.76
12/12/2017,61.02
12/13/2017,62.67
12/14/2017,61.94
12/15/2017,62.61
12/18/2017,64.08
12/19/2017,64.06
12/20/2017,64.48
12/21/2017,65.22
12/22/2017,65.39
12/26/2017,65.82
12/27/2017,65.14
12/28/2017,64.82
12/29/2017,65.25
1/2/2018,67.63
1/3/2018,67.17
1/4/2018,65.85
1/5/2018,66.55
1/8/2018,67.18
1/9/2018,69.14
1/10/2018,70.73
1/11/2018,74
1/12/2018,76.8
1/16/2018,74.96
1/17/2018,76.82
1/18/2018,77.9
1/19/2018,78.1
1/22/2018,78.58
1/23/2018,78.12
1/24/2018,76.89
1/25/2018,76.3
1/26/2018,76.95
1/29/2018,76.8
1/30/2018,75.1
1/31/2018,75.22
2/1/2018,74.97
2/2/2018,72.95
2/5/2018,70.77
2/6/2018,72.71
2/7/2018,73.25
2/8/2018,71.11
2/9/2018,72.45
2/12/2018,71.88
2/13/2018,73.88
2/14/2018,75.35
2/15/2018,76.04
2/16/2018,75.7
2/20/2018,72.86
2/21/2018,72.96
2/22/2018,75.03
2/23/2018,75.41
2/26/2018,76.9
2/27/2018,75.57
2/28/2018,75.41
3/1/2018,74.13
3/2/2018,75.15
3/5/2018,75.14
3/6/2018,71.79
3/7/2018,71.43
3/8/2018,69.75
3/9/2018,70.49
3/12/2018,70.67
3/13/2018,71.17
3/14/2018,70.65
3/15/2018,70.63
3/16/2018,70.99
3/19/2018,70.34
3/20/2018,71.56
3/21/2018,70.14
3/22/2018,68.89
3/23/2018,67.88
3/26/2018,70.28
3/27/2018,68.51
3/28/2018,69.18
3/29/2018,69.43
4/2/2018,68.98
4/3/2018,69.53
4/4/2018,71.86
4/5/2018,72.44
4/6/2018,72.29
4/9/2018,71.48
4/10/2018,72.79
4/11/2018,72.82
4/12/2018,72.43
4/13/2018,71.52
4/16/2018,72
4/17/2018,72.45
4/18/2018,72.53
4/19/2018,70.98
4/20/2018,70.32
4/23/2018,70.95
4/24/2018,70.53
4/25/2018,71.14
4/26/2018,71.88
4/27/2018,72.85
4/30/2018,72.6
5/1/2018,71.07
5/2/2018,71.45
5/3/2018,71.15
5/4/2018,71.05
5/7/2018,69.33
5/8/2018,69.42
5/9/2018,69.93
5/10/2018,70.24
5/11/2018,70.25
5/14/2018,72.9
5/15/2018,73.08
5/16/2018,75.23
5/17/2018,75.83
5/18/2018,75.94
5/21/2018,76.87
5/22/2018,75.47
5/23/2018,71.17
5/24/2018,70.94
5/25/2018,71.21
5/29/2018,71.7
5/30/2018,73.47
5/31/2018,72.89
6/1/2018,72.8
6/4/2018,76.35
6/5/2018,78.5
6/6/2018,77.9
6/7/2018,78.35
6/8/2018,78.02
6/11/2018,79.06
6/12/2018,79.07
6/13/2018,78.02
6/14/2018,77.22
6/15/2018,77.25
6/18/2018,77.12
6/19/2018,76.57
6/20/2018,75.39
6/21/2018,76.14
6/22/2018,76.04
6/25/2018,76.84
6/26/2018,76.33
6/27/2018,76.87
6/28/2018,75.6
6/29/2018,76.12
7/2/2018,75.77
7/3/2018,76.63
7/5/2018,76.55
7/6/2018,76.79
7/9/2018,77.76
7/10/2018,78.3
7/11/2018,77.58
7/12/2018,76.5
7/13/2018,77.72
7/16/2018,77.21
7/17/2018,77.27
7/18/2018,76.85
7/19/2018,78.46
7/20/2018,77.76
7/23/2018,78.69
7/24/2018,79.36
7/25/2018,79.99
7/26/2018,79.86
7/27/2018,80.13
7/30/2018,81.21
7/31/2018,80.68
8/1/2018,78.95
8/2/2018,80.76
8/3/2018,81.45
8/6/2018,81.61
8/7/2018,82.24
8/8/2018,82.39
8/9/2018,82.62
8/10/2018,82.71
8/13/2018,82.06
8/14/2018,82.68
8/15/2018,80.69
8/16/2018,82.07
8/17/2018,83.04
8/20/2018,83.32
8/21/2018,83.27
8/22/2018,85.94
8/23/2018,86.71
8/24/2018,87.31
8/27/2018,86.6
8/28/2018,86.7
8/29/2018,87.63
8/30/2018,87.31
8/31/2018,87.5
9/4/2018,88.95
9/5/2018,88.6
9/6/2018,88.88
9/7/2018,88.74
9/10/2018,89.26
9/11/2018,88.8
9/12/2018,88.65
9/13/2018,88.08
9/14/2018,87.94
9/17/2018,87.28
9/18/2018,87.68
9/19/2018,87.16
9/20/2018,87.38
9/21/2018,87.31
9/24/2018,87.24
9/25/2018,87.31
9/26/2018,87.89
9/27/2018,87.51
9/28/2018,88.21
10/1/2018,88.47
10/2/2018,86.62
10/3/2018,85.97
10/4/2018,84.84
10/5/2018,84.52
10/8/2018,85.4
10/9/2018,85.66
10/10/2018,85.2
10/11/2018,82.8
10/12/2018,84.61
10/15/2018,84.6
10/16/2018,85.81
10/17/2018,84.42
10/18/2018,83.36
10/19/2018,82.02
10/22/2018,83.23
10/23/2018,82.67
10/24/2018,82.27
10/25/2018,83.83
10/26/2018,81.94
10/29/2018,84.1
10/30/2018,85.77
10/31/2018,83.63
11/1/2018,84.23
11/2/2018,84.41
11/5/2018,85.35
11/6/2018,85.59
11/7/2018,86.76
11/8/2018,87.6
11/9/2018,86.94
11/12/2018,85.47
11/13/2018,84.32
11/14/2018,83.13
11/15/2018,80.76
11/16/2018,79.68
11/19/2018,77.79
11/20/2018,69.03
11/21/2018,69.26
11/23/2018,67.35
11/26/2018,69.25
11/27/2018,71.38
11/28/2018,71.88
11/29/2018,71.17
11/30/2018,70.96
12/3/2018,72.34
12/4/2018,69.31
12/6/2018,69.54
12/7/2018,67.81
12/10/2018,68.32
12/11/2018,66.78
12/12/2018,67.79
12/13/2018,66.68
12/14/2018,67.17
12/17/2018,64.32
12/18/2018,65.31
12/19/2018,62.83
12/20/2018,61.7
12/21/2018,61.13
12/24/2018,61.55
12/26/2018,65.11
12/27/2018,64.71
12/28/2018,64.96
12/31/2018,66.09
1/2/2019,66.44
1/3/2019,65.53
1/4/2019,66.43
1/7/2019,69.68
1/8/2019,69.61
1/9/2019,70.29
1/10/2019,68.29
1/11/2019,69.61
1/14/2019,68.84
1/15/2019,68.21
1/16/2019,67.85
1/17/2019,69.37
1/18/2019,70.68
1/22/2019,70.28
1/23/2019,70.32
1/24/2019,70.61
1/25/2019,72.39
1/28/2019,72.12
1/29/2019,71.7
1/30/2019,72.33
1/31/2019,73
2/1/2019,71.17
2/4/2019,72.44
2/5/2019,72.77
2/6/2019,72.51
2/7/2019,71.86
2/8/2019,70.88
2/11/2019,70.15
2/12/2019,70.41
2/13/2019,72.57
2/14/2019,72.18
2/15/2019,72.84
2/19/2019,73.3
2/20/2019,72.71
2/21/2019,72.03
2/22/2019,72.25
2/25/2019,73.1
2/26/2019,72.29
2/27/2019,73.02
2/28/2019,72.64
3/1/2019,72.94
3/4/2019,72.67
3/5/2019,76
3/6/2019,76.9
3/7/2019,76.17
3/8/2019,75.81
3/11/2019,76.27
3/12/2019,76.18
3/13/2019,77.12
3/14/2019,76.49
3/15/2019,76.66
3/18/2019,77.88
3/19/2019,78.46
3/20/2019,77.54
3/21/2019,79.49
3/22/2019,78.32
3/25/2019,78.53
3/26/2019,79.63
3/27/2019,79.82
3/28/2019,80.32
3/29/2019,80.26
4/1/2019,79.97
4/2/2019,79.46
4/3/2019,79.31
4/4/2019,81.38
4/5/2019,80.94
4/8/2019,81.93
4/9/2019,80.66
4/10/2019,80.75
4/11/2019,80.45
4/12/2019,80.73
4/15/2019,81.98
4/16/2019,81.97
4/17/2019,82.68
4/18/2019,83.26
4/22/2019,82.02
4/23/2019,82.16
4/24/2019,82.88
4/25/2019,81.74
4/26/2019,77.12
4/29/2019,77.8
4/30/2019,77.42
5/1/2019,75.67
5/2/2019,76.42
5/3/2019,75.94
5/6/2019,75.98
5/7/2019,75.04
5/8/2019,75.41
5/9/2019,75.11
5/10/2019,74.64
5/13/2019,71.68
5/14/2019,71.26
5/15/2019,70.81
5/16/2019,70.78
5/17/2019,70.89
5/20/2019,72.08
5/21/2019,71.96
5/22/2019,77.56
5/23/2019,79.4
5/24/2019,81.57
5/28/2019,80.77
5/29/2019,79.64
5/30/2019,80.39
5/31/2019,80.45
6/3/2019,82.95
6/4/2019,85.85
6/5/2019,85.49
6/6/2019,85.7
6/7/2019,86.85
6/10/2019,87.55
6/11/2019,87.85
6/12/2019,88.26
6/13/2019,88.3
6/14/2019,87.79
6/17/2019,87.14
6/18/2019,86.47
6/19/2019,86.16
6/20/2019,86.21
6/21/2019,87.6
6/24/2019,86.72
6/25/2019,85.7
6/26/2019,85.59
6/27/2019,85.87
6/28/2019,86.61
7/1/2019,86.94
7/2/2019,87.04
7/3/2019,87.9
7/5/2019,88.64
7/8/2019,88.91
7/9/2019,87.8
7/10/2019,85.85
7/11/2019,86.47
7/12/2019,87.53
7/15/2019,86.8
7/16/2019,88.31
7/17/2019,87.86
7/18/2019,88.5
7/19/2019,88.01
7/22/2019,87.22
7/23/2019,88.54
7/24/2019,89.09
7/25/2019,87.97
7/26/2019,87.06
7/29/2019,87.23
7/30/2019,86.88
7/31/2019,86.4
8/1/2019,82.62
8/2/2019,81.52
8/5/2019,80.79
8/6/2019,82.77
8/7/2019,83.01
8/8/2019,83.8
8/9/2019,82.41
8/12/2019,82.03
8/13/2019,84.24
8/14/2019,81.89
8/15/2019,82.56
8/16/2019,84.21
8/19/2019,86.58
8/20/2019,85.53
8/21/2019,103
8/22/2019,106.32
8/23/2019,103.49
8/26/2019,104.77
8/27/2019,104.7
8/28/2019,106.4
8/29/2019,107.93
8/30/2019,107.04
9/3/2019,106.71
9/4/2019,107.36
9/5/2019,108.54
9/6/2019,109.85
9/9/2019,107.95
9/10/2019,108.83
9/11/2019,108.97
9/12/2019,108.94
9/13/2019,107.99
9/16/2019,106.96
9/17/2019,107.28
9/18/2019,106.97
9/19/2019,107.87
9/20/2019,106.67
9/23/2019,108.78
9/24/2019,107.45
9/25/2019,106.8
9/26/2019,106.29
9/27/2019,106.12
9/30/2019,106.91
10/1/2019,105.94
10/2/2019,105.16
10/3/2019,106.62
10/4/2019,109.1
10/7/2019,107.95
10/8/2019,108.52
10/9/2019,110.36
10/10/2019,110.57
10/11/2019,111.83
10/14/2019,111.15
10/15/2019,111.89
10/16/2019,112.19
10/17/2019,113.23
10/18/2019,112.81
10/21/2019,113.68
10/22/2019,113.19
10/23/2019,111.36
10/24/2019,110.25
10/25/2019,109.02
10/28/2019,109.72
10/29/2019,108.15
10/30/2019,107.93
10/31/2019,106.91
11/1/2019,107.82
11/4/2019,108.77
11/5/2019,110.06
11/6/2019,110.51
11/7/2019,110.59
11/8/2019,110.15
11/11/2019,110.45
11/12/2019,108.35
11/13/2019,108.58
11/14/2019,111.11
11/15/2019,113.21
11/18/2019,111.96
11/19/2019,110.85
11/20/2019,126.43
11/21/2019,127.65
11/22/2019,127.02
11/25/2019,125.19
11/26/2019,126.89
11/27/2019,125.9
11/29/2019,125.01
12/2/2019,123.98
12/3/2019,124.04
12/4/2019,124.52
12/5/2019,124.68
12/6/2019,125.03
12/9/2019,126.45
12/10/2019,125.77
12/11/2019,125.8
12/12/2019,127.52
12/13/2019,127.22
12/16/2019,125.96
12/17/2019,128.38
12/18/2019,128.08
12/19/2019,128.7
12/20/2019,129.15
12/23/2019,128.34
12/24/2019,128.55
12/26/2019,128.89
12/27/2019,129.21
12/30/2019,128.89
12/31/2019,128.21
1/2/2020,126.07
1/3/2020,124.76
1/6/2020,123.58
1/7/2020,123.8
1/8/2020,123.4
1/9/2020,123.5
1/10/2020,124.73
1/13/2020,123.87
1/14/2020,125.26
1/15/2020,117
1/16/2020,116.32
1/17/2020,116.92
1/21/2020,114.04
1/22/2020,113.9
1/23/2020,115.53
1/24/2020,114.32
1/27/2020,115.78
1/28/2020,115.44
1/29/2020,114.27
1/30/2020,114.67
1/31/2020,110.74
2/3/2020,112.51
2/4/2020,113.25
2/5/2020,115.53
2/6/2020,115.14
2/7/2020,115.61
2/10/2020,116.98
2/11/2020,116.69
2/12/2020,118.11
2/13/2020,118.28
2/14/2020,116.63
2/18/2020,117.83
2/19/2020,117.39
2/20/2020,118.26
2/21/2020,117.01
2/24/2020,113.78
2/25/2020,111.72
2/26/2020,110.66
2/27/2020,105.62
2/28/2020,103
3/2/2020,109.06
3/3/2020,105.84
3/4/2020,107.82
3/5/2020,105.97
3/6/2020,105.95
3/9/2020,104.03
3/10/2020,108.33
3/11/2020,105.58
3/12/2020,92.62
3/13/2020,101.02
3/16/2020,93.79
3/17/2020,103.63
3/18/2020,102.82
3/19/2020,100.5
3/20/2020,97.4
3/23/2020,96.69
3/24/2020,100.56
3/25/2020,91.04
3/26/2020,96.07
3/27/2020,94.74
3/30/2020,96.01
3/31/2020,92.97
4/1/2020,95.27
4/2/2020,94.36
4/3/2020,92.57
4/6/2020,97.51
4/7/2020,98.26
4/8/2020,104.63
4/9/2020,104.2
4/13/2020,104.68
4/14/2020,108.38
4/15/2020,106.24
4/16/2020,109.3
4/17/2020,113.42
4/20/2020,108.98
4/21/2020,106.9
4/22/2020,106.84
4/23/2020,103.86
4/24/2020,107.82
4/27/2020,109.88
4/28/2020,112
4/29/2020,112.1
4/30/2020,109.74
5/1/2020,108.23
5/4/2020,111.71
5/5/2020,111.76
5/6/2020,113.58
5/7/2020,113.36
5/8/2020,115.83
5/11/2020,120.18
5/12/2020,119.39
5/13/2020,119.14
5/14/2020,119.94
5/15/2020,120.94
5/18/2020,125.2
5/19/2020,123.17
5/20/2020,119.63
5/21/2020,118.68
5/22/2020,117.49
5/26/2020,115.12
5/27/2020,117.41
5/28/2020,118.43
5/29/2020,122.33
6/1/2020,119.49
6/2/2020,118.85
6/3/2020,121.73
6/4/2020,119.96
6/5/2020,121.53
6/8/2020,122.37
6/9/2020,120.72
6/10/2020,120
6/11/2020,118.01
6/12/2020,116.9
6/15/2020,118.15
6/16/2020,119.21
6/17/2020,118.27
6/18/2020,117.3
6/19/2020,120.56
6/22/2020,122.43
6/23/2020,121.5
6/24/2020,119.72
6/25/2020,119.81
6/26/2020,117.02
6/29/2020,118.57
6/30/2020,119.93
7/1/2020,118.96
7/2/2020,119.12
7/6/2020,119.24
7/7/2020,118.06
7/8/2020,117.7
7/9/2020,117.9
7/10/2020,118.86
7/13/2020,118.73
7/14/2020,120.08
7/15/2020,121.67
7/16/2020,121.95
7/17/2020,121.67
7/20/2020,119.82
7/21/2020,120.2
7/22/2020,123.14
7/23/2020,122.35
7/24/2020,123.71
7/27/2020,122.69
7/28/2020,123.29
7/29/2020,123.68
7/30/2020,124.58
7/31/2020,125.88
8/3/2020,127.84
8/4/2020,130.45
8/5/2020,129.37
8/6/2020,129.01
8/7/2020,131.75
8/10/2020,132.94
8/11/2020,131.72
8/12/2020,134.6
8/13/2020,134.81
8/14/2020,136.53
8/17/2020,138.24
8/18/2020,136.9
8/19/2020,154.22
8/20/2020,152.24
8/21/2020,153.63
8/24/2020,153.24
8/25/2020,152.85
8/26/2020,152.71
8/27/2020,150.31
8/28/2020,150.85
8/31/2020,151.21
9/1/2020,150.55
9/2/2020,149.84
9/3/2020,146.03
9/4/2020,147.23
9/8/2020,144
9/9/2020,147.55
9/10/2020,146.04
9/11/2020,147.65
9/14/2020,148.44
9/15/2020,149.07
9/16/2020,147.99
9/17/2020,147.61
9/18/2020,148.82
9/21/2020,149.86
9/22/2020,154.08
9/23/2020,151.01
9/24/2020,152
9/25/2020,154.35
9/28/2020,156.46
9/29/2020,156.94
9/30/2020,157.42
